Khu vực,Địa chỉ,Tên đơn vị,Quận/Huyện,Địa chỉ đầy đủ,Mã BĐS,Tiêu đề,Khoảng cách,Giá (tỷ)
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22493333,"Bị giật hụi bán gấp CĂN HỘ XI GRAND COURT, 2PN, 2WC , 70M2 1 tỷ 815 tr",5.334629,1.815
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 14, Quận 10, TPHCM",22493334,Căng lắm rồi bán gấp căn hộ CC Kingdom 101 siêu rẻ chỉ 1 tỷ 610 triệu,5.392486,1.61
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",22493329,"Chủ gửi bán gấp CĂN HỘ HÀ ĐÔ CENTROSA, Q10 3PN+ 145m2 giá 2 tỷ 535 tr",3.888899,2.535
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22492132,Chuyển nơi ở mới nhượng lại CH CC Xi Grand Court Q10 giá 1 tỷ 835 tr,4.790383,1.835
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",22493951,"HÀNG CAO CẤP CH Hà đô Centrosa Q10, 85m2 giá ưu đãi chỉ 2,47 tỷ",3.970561,2.47
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22493939,"ĐẸP Y HÌNH CH 70m2 Xi Grand Court Q10 giá siêu hời 1,69 tỷ SHR",5.639041,1.69
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Thành Thái, Phường 14, Quận 10, TPHCM",22493937,"GIÁ THƯƠNG LƯỢNG 1,66 tỷ CH RIVERA PARK SG Q10, view đẹp rộng 78m2",5.500499,1.66
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Kim, Phường 7, Quận 10, TPHCM",22493928,"TÌM CHỦ MỚI chung cư NGUYỄN KIM Q10, khu yên tĩnh thoáng mát 1,07 tỷ",6.79993,1.07
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Tri Phương, Phường 14, Quận 10, TPHCM",22493921,"PHÁP LÝ RÕ RÀNG bán CH Thiên Nam Apartment Q10, 65m2 giá còn 1,15 tỷ",6.457109,1.15
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Thành Thái, Phường 14, Quận 10, TPHCM",22494626,"Phá sản bán gấp căn hộ Rivera Park, Quận 10 giá 1 tỷ 530 74m2 2pn2wc",6.369163,1.53
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",22494411,"Vỡ nợ bán gấp căn hộ chung cư Hà Đô Centrosa, Quận 10 giá 2 tỷ 245",4.355612,2.245
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22415281,"Bán căn hộ Xi Grand Court, Quận 10, 79m2, 2 tỷ 940, Có sổ hồng",5.013666,2.94
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",22493515,"Cần bán gấp căn hộ Centrosa Garden ,Quận10,67m2, 1tỷ220triệu",6.333827,1.22
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Chí Thanh, Phường 2, Quận 10, TPHCM",22651883,"Bán nhà riêng tại Nguyễn Chí Thanh, Quận 10, TP.HCM, 2,7 tỷ, 19m2",4.329391,2.7
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Cách Mạng Tháng 8, Phường 12, Quận 10, TPHCM",22638154,Bán nhà VIP Quận 10- CMT8- Hẻm KD 7M- 39m2- 2 Lầu- Chỉ 5.99 Tỷ,2.98967,5.99
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22642314,"Siêu Vị Trí ! bán nhà hẻm xe hơi 284 Lý Thường kiệt ,q10 .DT 4x17m",1.080965,16.9
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",22640494,"Bán nhà hẻm xe hơi Sư Vạn Hạnh, p 12, q 10. Dt 4 x 15m hầm, 3 lầu",1.041437,16
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Tri Phương, Phường 9, Quận 10, TPHCM",22640369,"Bán căn góc 2 MT HXH 12x16m, 3 lầu đường Nguyễn Tri Phương, Quận 10",0.72308,32
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 14, Quận 10, TPHCM",22647393,"bán nhà HXH Tô hiến Thành , P14 , Q10 . DT 4x 11m giá 8.7 tỷ",2.254778,8.7
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",22641558,"Bán biệt thự hẻm xe hơi đường Sư Vạn Hạnh – 135,3m2 – 3 tầng. giá 34 t",0.991106,34.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3/2, Phường 12, Quận 10, TPHCM",22641560,Bán biệt thự Cư Xá Nguyễn Trung Trực – 8x16m 128m2 – 3 tầng. giá 54 tỷ,0.674282,54
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22644265,"Bán Nhà Hẻm Xe hơi Sang Trọng 257 Lý Thường Kiệt, P15, Quận 11 . 4x16m",0.65162,16
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",22644257,"Bán nhà hẻm Xe hơi Sư Vạn Hạnh, Phường 12, Quận 10. Dt 4 x22 . 19 tỷ",0.750793,19
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 13, Quận 10, TPHCM",22640335,"bán nhà căn góc HXH Tô Hiến Thành, p13,q10. DT 6X21. hầm, 7tầng",1.034158,26
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 12, Quận 10, TPHCM",22640327,"Bán nhà HXH Tô Hiến Thành - Sư Vạn Hạnh, p12, Q10. DT 4x16m giá 12 tỷ",1.724285,12.499
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Thành Thái, Phường 14, Quận 10, TPHCM",22642081,Bán đất hẻm xe hơi đường Thành Thái – P14 – Quận 10. Dt 4x20. giá 14ỷ,1.144051,14
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 13, Quận 10, TPHCM",22642059,"Bán nhà hẻm xe hơi 243 Tô Hiến Thành, phường 13, quận 10. DT (4x20m)",0.419464,18
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Chí Thanh, Phường 7, Quận 10, TPHCM",22640375,"Bán nhà HXH Nguyễn Chí Thanh P 7, Q10 (7X24m) NH 7.5m giá 28.5 tỷ",0.878931,28.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",22640363,"Hàng Hiếm! Bán nhà HXH Sư vạn Hạnh, P12, Q 10. Dt (5 x16m) 3 lầu,",1.028632,23
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Cách Mạng Tháng 8, Phường 15, Quận 10, TPHCM",22650146,"Siêu hiếm - Cách Mạng Tháng 8, Q.10 - 73M2 - Nở hậu - chính chủ 20 năm",2.513319,8.2
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",22641058,"Bán nhà Sư Vạn Hạnh, P12, Q10, DT 7x14m, 5 tầng đẹp, Giá 28.5 tỷ",0.751018,28.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22639900,"Siêu vị trí - mặt tiền nội bộ kinh doanh Lý Thường Kiệt, DT 12x17m",0.958911,58
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 12, Quận 10, TPHCM",22639691,"Bán nhà HXH đường Tô Hiến Thành,DT:4x15 Giá chỉ còn 12,8 tỷ TL",1.466152,12.8
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 13, Quận 10, TPHCM",22639360,"Bán căn góc hẻm xe hơi Tô Hiến Thành, P.13, Quận 10, 6.05x21",0.850804,26.9
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Nguyễn Tiểu La, Phường 8, Quận 10, TPHCM",22641076,"Bán nhà HXH Đường Nguyễn Tri Phương , Quận 10. DT = 76m2.Giá : 24,5 tỷ",0.23048,24.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22638772,"Bán Toà Nhà Văn Phòng - Hẻm 284 Lý Thường Kiệt , P.14, Q.10 :",0.163431,78
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lê Hồng Phong, Phường 1, Quận 10, TPHCM",22647171,"BÁN NHÀ Lê Hồng Phong, 690 TRIỆU VND, 10M2 - CÓ SỔ hồng riêng",5.940144,0.69
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 14, Quận 10, TPHCM",22625789,Cần Tiền Bán Gấp nhà hẻm 1trục 4 tầng ngay 3 tháng 2 Q.10 170m2 8ty4,2.994569,8.4
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Tô Hiến Thành, Phường 14, Quận 10, TPHCM",22626940,Bán nhà hẻm xe hơi 6m VIP Tô Hiến Thành ngang hơn 6m 3 tầng chỉ 6tỷ4,3.200836,6.4
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Hoà Hưng, Phường 12, Quận 10, TPHCM",22633762,Chỉ 8tỷ9 đã sỡ hữu nhà to gần CMT8 Q.10 ngang 7m 210m2 3 tầng,1.831862,8.8
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22476264,"Căn hộ Xi Grand Court , sổ hồng riêng , 5.3 tỷ 70m2",2.996453,5.3
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",22445479,"Bán chung cư Hà Đô centrosa , Giá 7 tỷ 100 triệu , 86m2",2.742151,7.1
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22466912,"Bán chung cư Xi Grand Court , 70m2 , 2pn 2wc 4.5 tỷ",3.771195,4.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22469648,"Chính chủ bán gấp chung cư Xi Grand Court quận 10 , 4.5 tỷ 70m2",3.925884,4.5
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22468653,"Bán căn hộ cao cấp Xi Grand Court , Giá 5.2 Tỷ , 70m2 , sổ hồng riêng",4.027817,5.2
Quận 10,"	106 Nguyễn Giản Thanh, Phường 15, Quận 10",duy tân,Quận 10,"Thành Thái, Phường 14, Quận 10, TPHCM",22469640,"Bán chung cư Rivera Park SG , quận 10 , 4.1 tỷ , 75m2",3.279563,4.1
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",22510652,"MUA BÁN NHANH LẸ CC Khải Hoàn Q11, 57m2 giá chỉ 1,47 tỷ SHR",6.243848,1.47
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",22510674,"BAO SANG TÊN CC Lý Thường Kiệt Q11, 67m2 giá còn 1,24 tỷ",5.966481,1.24
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lữ Gia, Phường 15, Quận 11, TPHCM",22510704,"Thanh lý gấp CH LỮ GIA PLAZA Q11. 68m2 giá tốt 1,67 tỷ",5.076782,1.67
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22510725,"MUA NHANH BÁN LẸ CH The Flemington Q11, 67m2 gái cực tốt 1,69 tỷ",5.344934,1.69
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",22510741,"SIÊU ƯU ĐÃI bán CH Tân Phước Plaza Q11, 63m2 chỉ còn 2,02 tỷ",5.074458,2.02
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",22507640,[ QUẬN 11] Bán căn hộ TÂN PHƯỚC PLAZA giá 1 tỷ 315 triệu 50m2 1PN1WC,6.06377,1.315
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM",22504852,Siêu phẩm giá tốt CC Phú Thọ Q11 62m2/ 1 tỷ 660 triệu công chứng nhanh,4.718855,1.66
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",22506063,Bán CĂN HỘ QUẬN 11 GIÁ RẺ TÂN PHƯỚC PLAZA 1PN 1WC Giá chỉ 1 tỷ 475 tr,5.564648,1.475
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 10, Quận 11, TPHCM",22506325,"Bán gấp căn hộ Hoa Sen, 100m2(3PN) căn góc view đẹp thoáng mát.",5.862742,1.59
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lữ Gia, Phường 15, Quận 11, TPHCM",22507388,"Bán gấp CH Lữ Gia Plaza Quận 11 DT: 92m3 3PN 2WC, 1 tỷ 385 tr, ở liền",5.544757,1.385
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22507442,Bán gấp căn hộ CAO CẤP CAO ỐC BẢO GIA THE FLEMINGTON Q11 DT:87m2 3PN,5.498433,1.985
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Đường 3 Tháng 2, Phường 15, Quận 11, TPHCM",22507437,The EverRich 3 tháng 2 - Lê Đại Hành đã có sổ Dt sàn 150m2 2 tỷ 037 tr,5.250952,2.037
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Hòa Bình, Phường 5, Quận 11, TPHCM",22507704,"XOAY VỐN BÁN NHÀ HXH NGAY Hòa Bình P5 Q11 3,9x11m giá2tỷ720 có sổ hồng",4.773818,2.72
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 10, Quận 11, TPHCM",22510765,"CHÍNH CHỦ bán CH LOTUS APARTMENT Q11, 69m2 giá chỉ 1,75 tỷ",5.470331,1.75
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22503239,Bán gấp căn hộ chung cư cao cấp The Flemington Quận 11 - DT:116m2 3PN,5.188296,2.27
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22503176,Bán Căn hộ chung cư Thuận Việt q11 DT: 99m2 3PN2WC giá 1 tỷ 770 triệu,5.025826,1.77
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Ông Ích Khiêm, Phường 5, Quận 11, TPHCM",22502986,"Bán căn hộ tòa nhà ACB ông ích Khiêm quận 11, dt 102m2, 2 tỷ 475 tr TL",4.008135,2.475
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",22510736,"Nhà hẻm Lý Nam Đế ( P7 Q11) Diện tích: 3×12,4 (1 trệt 2 lầu )4 pn, 3wc",5.711191,1.386
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lữ Gia, Phường 15, Quận 11, TPHCM",22510358,SỞ HỮU NGAY CĂN HỘ CHUNG CƯ Lữ Gia Plaza Q11 64m² giá 1 tỷ290 2 phòng,5.91884,1.29
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22503232,Bán Căn hộ chung cư Thuận Việt quận 11 Diện tích: 99 m2 3PN2WC 1T880TR,5.445353,1.88
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",22503253,Bao sang tên công chứng bán gấp căn hộ chung cư Tân Phước Q11 DT:75m2,5.88345,1.635
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22503256,Cần bán căn hộ chung cư Flemington Lê đại hành quận 11 -Dt : 87m2 3pn,4.643969,2.12
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM",22504355,"Bán căn hộ Phú Thọ quận 11 Căn hộ DT 62m2, 2 PN, 1WC Giá chỉ 1 tỷ 325",5.979876,1.325
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Ông Ích Khiêm, Phường 5, Quận 11, TPHCM",22504333,🔥Bán căn hộ tòa nhà ACB ông ích Khiêm quận 11 👉 dt 102m2 chỉ 2T140,5.355697,2.14
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",22504907,Chủ Ngộp Cần Bán Gấp CH Tân Phước Plaza- Giá : 1.65tỷ ( còn thương lượ,5.389874,1.65
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",22499516,"Chính chủ bán căn hộ 312 lạc Long Quân, quận 11, 65m2 lầu cao 2.35 tỉ",5.365892,2.35
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM",22514723,Chính chủ cần bán CH Phú Thọ Quận 11 diện tích 65m 2PN Sổ hồng rồi,4.704751,2.41
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",22491922,"Cần bán CH 312 Lạc Long Quân Quận 11 sổ hồng rồi 64m 2PN giá 2,29 tỷ",4.366024,2.29
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",22502680,CHỦ GỬI BÁN căn hộ Tân Phước Plaza Q11 giá 1 tỷ 680 triệu DT:80m2/2pn,5.476074,1.68
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 1, Quận 11, TPHCM",22506037,MUA NHANH BÁN LẸ CHCC Đầm Sen Complex quận 11 giá 1tỷ420 65m² 2PN,6.484843,1.42
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Đường số 8, Phường 8, Quận 11, TPHCM",22500978,Chính chủ bán Chung cư Bình Thới Quận 11 giá 1 tỷ 405 triệu LH em ngay,5.405989,1.405
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22500979,Bị giật hụi bán nhanh căn hộ CC Thuận Việt Q11 giá chỉ 1 tỷ 535 triệu,6.130679,1.535
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Nguyễn Thị Nhỏ, Phường 16, Quận 11, TPHCM",22505265,BỂ NỢ BÁN GẤP CHCC Cây Mai quận 11 69m² giá 1tỷ390 2 phòng ngủ NTCB,6.221361,1.39
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22503187,"Cần bán căn hộ chung cư cao cấp The Flemington, Quận 11 giá 1 tỷ 598",5.163683,1.598
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22515894,"Cần bán CH Thuận Việt Q11, 90m2, 3PN, căn góc bancon ĐN, SH Giá 3.7 tỷ",3.39384,3.7
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",22503307,"Chỉ gửi bán nhanh căn hộ chung cư Res 11, Quận 11 giá 1 tỷ 754",5.652381,1.754
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",22499941,"Chủ nhà gửi bán gấp căn hộ chung cư Res 11, Quận 11 giá 1 tỷ 754",5.733868,1.754
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22499659,Chủ nhà cần tiền gửi bán gấp bán rẻ căn hộ cao cấp The Flemington Q11,3.661485,2.49
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",22500297,Được giá bán luôn Căn Hộ Chung Cư Lạc Long Quân Q.11 DT:50.6m2 1T410TR,5.415679,1.41
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22500277,Cần bán căn hộ chung cư Flemington Lê đại hành quận 11 -Dt : 87m2 3pn,4.840624,2.31
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22500240,Bán Căn hộ chung cư Thuận Việt quận 11 Diện tích: 99 m2 3PN2WC 1T880TR,5.222233,1.88
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",22500233,Bao sang tên công chứng bán gấp căn hộ chung cư Tân Phước Q11 DT:75m2,5.157597,1.635
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Đường số 8, Phường 8, Quận 11, TPHCM",22500229,Chính chủ bán Chung cư Bình Thới Quận 11 - Diện tích: 62 m2 1 tỷ 430,5.245397,1.43
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22495707,"Cần bán chung cư chính chủ gửi The Flemington, Quận 11 giá 1 tủ 752",5.507318,1.752
Quận 11,"21 Trịnh Đình Trọng, Phường 5, Quận 11",trương vĩnh ký,Quận 11,"Lê Đại Hành, Phường 15, Quận 11, TPHCM",22499367,"XOAY TIỀN LÀM ĂN bán lỗ CH THE FLEMINGTON Q11, 86m2 giá còn 1,45 tỷ",5.976021,1.45
